"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","hgnc_symbol"
"ENSG00000140650",97.433491287412,0.120067037910727,0.0510918545760447,2.35002308894504,0.0187722465770825,0.0961015429342146,"ENSG00000140650","PMM2"
"ENSG00000109099",188.493346270005,0.0492530762296226,0.0816645702028797,0.60311437514779,0.546432604033374,0.730141001557758,"ENSG00000109099","PMP22"
"ENSG00000165688",326.513634793383,-0.0591637062291835,0.0472209585183807,-1.25291201376512,0.210237729224562,0.419092093516014,"ENSG00000165688","PMPCA"
"ENSG00000105819",193.701791541677,-0.169725803312497,0.0589035918768839,-2.881416869573,0.00395891651205252,0.037623337411021,"ENSG00000105819","PMPCB"
"ENSG00000064933",25.8314699248526,-0.141568412131191,0.112671304818884,-1.25647264277944,0.208944658559824,0.417897043494065,"ENSG00000064933","PMS1"
"ENSG00000122512",60.0790759300399,0.120958244857213,0.0639118070416131,1.89258058027458,0.0584136683175722,0.193018402280544,"ENSG00000122512","PMS2"
"ENSG00000130822",9.28187589483851,0.3863174305708,0.252939490849167,1.52731164783268,0.126683534457569,0.307932716535708,"ENSG00000130822","PNCK"
"ENSG00000132424",1005.27894152487,-0.119709851080831,0.140570371883231,-0.851600870632052,0.394435656223455,0.607098548445047,"ENSG00000132424","PNISR"
"ENSG00000127838",279.154849627974,-0.0696194763166845,0.0684852809496817,-1.01656115520408,0.309362241153213,0.528452030192518,"ENSG00000127838","PNKD"
"ENSG00000039650",85.8454685141745,-0.0585093937072689,0.0660095290247003,-0.886377990750018,0.375413875154413,0.588929312428072,"ENSG00000039650","PNKP"
"ENSG00000214897",12.7943931823898,-0.213376296693076,0.146952455651527,-1.45200905794363,0.146499086668334,0.336424793520044,"ENSG00000214897","PNMA6E"
"ENSG00000100941",529.772659869201,-0.169793975666048,0.0815164608906618,-2.08294096444879,0.0372566050503998,0.147706444727423,"ENSG00000100941","PNN"
"ENSG00000115946",51.5210236578772,-0.233851734519469,0.0820691596755795,-2.84944716680283,0.00437952788613574,0.0399398794961028,"ENSG00000115946","PNO1"
"ENSG00000198805",430.323100240531,-0.0885517824722412,0.10160161425736,-0.871558814488289,0.383449107178522,0.596695234310251,"ENSG00000198805","PNP"
"ENSG00000180316",17.2409489597474,-0.264560471046406,0.163766061339694,-1.61547801102475,0.106207218433623,0.276561815548016,"ENSG00000180316","PNPLA1"
"ENSG00000177666",633.54153985187,-0.0361760969361262,0.148849486927279,-0.243038103005354,0.807975880265088,0.90226273566238,"ENSG00000177666","PNPLA2"
"ENSG00000100344",21.2141468378131,-0.726086786844854,0.39728310041021,-1.82763068979059,0.0676049966252856,0.21153195492675,"ENSG00000100344","PNPLA3"
"ENSG00000032444",373.778710813545,0.165865163456363,0.082035891393002,2.02186092745391,0.0431907212893462,0.161102687427919,"ENSG00000032444","PNPLA6"
"ENSG00000130653",221.334216778527,0.0408922314258316,0.0814314845853138,0.502167332869756,0.615549819720976,0.78017799089329,"ENSG00000130653","PNPLA7"
"ENSG00000135241",206.34897369394,0.117010890720176,0.0559239294841824,2.092322406516,0.0364096846568557,0.145603571514103,"ENSG00000135241","PNPLA8"
"ENSG00000108439",46.060593942205,-0.0411523660163188,0.119224181708622,-0.345167946859078,0.729968114328274,0.857047311196231,"ENSG00000108439","PNPO"
"ENSG00000138035",115.999169906015,-0.20956408619209,0.067324733570807,-3.1127354699694,0.00185362079691022,0.0237233955204489,"ENSG00000138035","PNPT1"
"ENSG00000146278",349.599706819604,-0.103675156227769,0.0620220481095858,-1.67158549883078,0.0946060862291508,0.258436194964664,"ENSG00000146278","PNRC1"
"ENSG00000189266",146.509221531421,-0.0618631645918542,0.0631580663719382,-0.979497444198841,0.327334250825585,0.544796828286827,"ENSG00000189266","PNRC2"
"ENSG00000164087",27.990327823983,-0.034705354617526,0.0986141917377258,-0.351930629922196,0.724890287480466,0.853851328667128,"ENSG00000164087","POC1A"
"ENSG00000139323",81.1074088385718,-0.0555397568944564,0.0634278043866233,-0.875637386971722,0.381227193797344,0.594354584430376,"ENSG00000139323","POC1B"
"ENSG00000152359",61.4814027177906,-0.0467345542371622,0.0627889724332207,-0.744311499712259,0.456688045748482,0.65837344845321,"ENSG00000152359","POC5"
