"DateTime","StartTime","StartDate","VO2","SD_VO2","VCO2","SD_VCO2","Deg_C","delta_O2","deltaCO2","deltaH2O","BP","H2O_WVP","CO2","SS4_FR","H2Oml","SD_H2Oml","H2Omg","SD_H2Omg","EE","RQ","animal","Sex","weight","Animal_ID","H2Omg_edit","block","experiment","FQ","seconds"
"2020-08-18 05:41:14",05:41:14,2020-08-18,0.1921251,0.0112,0.1956979,0.0194,32.67498,0.000112,0.000114,0.00274,100.5549,0.9658796,0.0602,1737.69,4.740092,0.1214532,3.934277,0.1008062,0.05841641379,1.01859621673587,0,"F",21.87,"1015",3.934277,"cages13aug","Low Fat",0.92266,20474
"2020-08-18 05:49:14",05:49:14,2020-08-18,0.1681294,0.0168,0.1933034,0.00852,32.95248,0.000101,0.000112,0.00283,100.5548,0.965967,0.0601,1737.67,4.907344,0.1790386,4.073096,0.1486021,0.052583491548,1.14972991041424,0,"F",21.87,"1015",4.073096,"cages13aug","Low Fat",0.92266,20954
"2020-08-18 06:25:14",06:25:14,2020-08-18,0.1581082,0.0152,0.1775821,0.0089,33.67375,9.42e-05,0.000103,0.00279,100.5668,0.9523398,0.0579,1737.621,4.830626,0.0902911,4.009419,0.0749,0.049170613128,1.12316818482533,0,"F",21.87,"1015",4.009419,"cages13aug","Low Fat",0.92266,23114
"2020-08-18 06:41:14",06:41:14,2020-08-18,0.1417359,0.0134,0.1631926,0.00849,33.88895,8.5e-05,9.48e-05,0.00269,100.5519,0.9453542,0.0565,1737.644,4.658039,0.0423,3.866172,0.0351,0.04434433185,1.15138507604637,0,"F",21.87,"1015",3.866172,"cages13aug","Low Fat",0.92266,24074
"2020-08-18 07:21:14",07:21:14,2020-08-18,0.1580808,0.0131,0.1499194,0.011,33.68022,9.08e-05,8.71e-05,0.00237,100.5391,0.8962221,0.0549,1737.65,4.112697,0.0409,3.413539,0.0339,0.047328437352,0.948371971801762,0,"F",21.87,"1015",3.413539,"cages13aug","Low Fat",0.92266,26474
"2020-08-18 07:45:14",07:45:14,2020-08-18,0.1413117,0.0144,0.1487768,0.00867,33.6207,8.3e-05,8.64e-05,0.00238,100.537,0.8894175,0.0548,1737.686,4.133242,0.0424,3.430591,0.0352,0.04328739303,1.05282718982222,0,"F",21.87,"1015",3.430591,"cages13aug","Low Fat",0.92266,27914
"2020-08-18 08:09:14",08:09:14,2020-08-18,0.1488403,0.021,0.1630979,0.00855,33.70924,8.82e-05,9.47e-05,0.00231,100.5094,0.8875082,0.0558,1737.684,4.012774,0.0369,3.330602,0.0306,0.046017953982,1.0957912608346,0,"F",21.87,"1015",3.330602,"cages13aug","Low Fat",0.92266,29354
"2020-08-18 08:41:14",08:41:14,2020-08-18,0.2138844,0.0171,0.2290224,0.00914,31.77712,0.000126,0.000133,0.00217,100.4849,0.8535553,0.0602,1737.61,3.766968,0.0729,3.126583,0.0605,0.065773031688,1.07077655032345,0,"F",21.87,"1015",3.126583,"cages13aug","Low Fat",0.92266,31274
"2020-08-18 09:11:15",09:11:15,2020-08-18,0.1921251,0.0112,0.1956979,0.0194,32.67498,0.000112,0.000114,0.00274,100.5549,0.9658796,0.0602,1737.69,4.740093,0.1214532,3.934277,0.1008062,0.05841641379,1.01859621673587,0,"F",21.87,"1015",3.934277,"cages13aug","Low Fat",0.92266,33075
"2020-08-18 09:19:15",09:19:15,2020-08-18,0.1681294,0.0168,0.1933034,0.00852,32.95248,0.000101,0.000112,0.00283,100.5548,0.965967,0.0601,1737.67,4.907345,0.1790387,4.073096,0.1486022,0.052583491548,1.14972991041424,0,"F",21.87,"1015",4.073096,"cages13aug","Low Fat",0.92266,33555
"2020-08-18 09:55:15",09:55:15,2020-08-18,0.1581076,0.0152,0.1775821,0.0089,33.67375,9.42e-05,0.000103,0.00279,100.5668,0.9523398,0.0579,1737.621,4.830626,0.0903,4.009419,0.0749,0.049170471252,1.12317244711829,0,"F",21.87,"1015",4.009419,"cages13aug","Low Fat",0.92266,35715
"2020-08-18 10:11:15",10:11:15,2020-08-18,0.1417359,0.0134,0.1631926,0.00849,33.88895,8.5e-05,9.48e-05,0.00269,100.5519,0.9453542,0.0565,1737.644,4.658039,0.0423,3.866172,0.0351,0.04434433185,1.15138507604637,0,"F",21.87,"1015",3.866172,"cages13aug","Low Fat",0.92266,36675
"2020-08-18 10:51:15",10:51:15,2020-08-18,0.1580808,0.0131,0.1499194,0.011,33.68022,9.08e-05,8.71e-05,0.00237,100.5391,0.8962221,0.0549,1737.65,4.112697,0.0408833,3.413538,0.0339,0.047328437352,0.948371971801762,0,"F",21.87,"1015",3.413538,"cages13aug","Low Fat",0.92266,39075
"2020-08-18 11:15:15",11:15:15,2020-08-18,0.1413117,0.0144,0.1487768,0.00867,33.6207,8.3e-05,8.64e-05,0.00238,100.537,0.8894175,0.0548,1737.686,4.133242,0.0424,3.430591,0.0352,0.04328739303,1.05282718982222,0,"F",21.87,"1015",3.430591,"cages13aug","Low Fat",0.92266,40515
"2020-08-18 11:39:15",11:39:15,2020-08-18,0.1488414,0.021,0.1630979,0.00855,33.70924,8.82e-05,9.47e-05,0.00231,100.5094,0.8875082,0.0558,1737.684,4.012774,0.0369,3.330602,0.0306,0.046018214088,1.09578316248033,0,"F",21.87,"1015",3.330602,"cages13aug","Low Fat",0.92266,41955
"2020-08-18 12:11:15",12:11:15,2020-08-18,0.2114064,0.0171,0.2261751,0.00903,31.78317,0.000125,0.000131,0.00213,100.4849,0.8533121,0.0602,1737.608,3.688286,0.0631,3.061278,0.0524,0.06499813698,1.06985928524397,0,"F",21.87,"1015",3.061278,"cages13aug","Low Fat",0.92266,43875
"2020-08-18 12:41:16",12:41:16,2020-08-18,0.1721179,0.0282,0.1958822,0.0126,32.90812,0.000103,0.000114,0.00231,100.46,0.8669437,0.0582,1737.679,4.011042,0.0417,3.329165,0.0346,0.053697741426,1.13806989278861,0,"F",21.87,"1015",3.329165,"cages13aug","Low Fat",0.92266,45676
"2020-08-18 12:49:16",12:49:16,2020-08-18,0.1541457,0.0196,0.1653347,0.0132,31.96675,9.08e-05,9.6e-05,0.00212,100.4739,0.8448691,0.0564,1737.635,3.682423,0.0258,3.056411,0.0214,0.047420902914,1.0725871691523,0,"F",21.87,"1015",3.056411,"cages13aug","Low Fat",0.92266,46156
"2020-08-18 13:25:16",13:25:16,2020-08-18,0.1424269,0.0148303,0.14333,0.00778,32.98652,8.28e-05,8.32e-05,0.002,100.4836,0.8287606,0.0548,1737.615,3.465198,0.0436,2.876114,0.0362,0.043189643574,1.00634079657705,0,"F",21.87,"1015",2.876114,"cages13aug","Low Fat",0.92266,48316
"2020-08-18 13:41:16",13:41:16,2020-08-18,0.1575129,0.0123,0.1444188,0.00912,32.89812,8.98e-05,8.38e-05,0.00193,100.4779,0.8187753,0.0547,1737.635,3.351932,0.0291,2.782104,0.0241,0.046829131902,0.916869665913078,0,"F",21.87,"1015",2.782104,"cages13aug","Low Fat",0.92266,49276
"2020-08-18 14:21:16",14:21:16,2020-08-18,0.1719307,0.0299,0.1595441,0.00752,32.8138,9.82e-05,9.25e-05,0.00178,100.451,0.798771,0.0555,1737.71,3.081943,0.0523,2.558012,0.0434,0.051242079798,0.927955856632934,0,"F",21.87,"1015",2.558012,"cages13aug","Low Fat",0.92266,51676
"2020-08-18 14:45:16",14:45:16,2020-08-18,0.1974352,0.0198,0.2177234,0.00932,32.98743,0.000117,0.000126,0.00164,100.4281,0.7901188,0.0601,1737.753,2.838042,0.0792,2.355575,0.0657,0.061133652216,1.10275877857646,0,"F",21.87,"1015",2.355575,"cages13aug","Low Fat",0.92266,53116
"2020-08-18 15:09:16",15:09:16,2020-08-18,0.1745437,0.0132,0.1749747,0.0111,32.8252,0.000101,0.000101,0.00163,100.4195,0.771602,0.0566,1737.654,2.819738,0.0359,2.340382,0.0298,0.052883924394,1.0024692956549,0,"F",21.87,"1015",2.340382,"cages13aug","Low Fat",0.92266,54556
"2020-08-18 15:41:16",15:41:16,2020-08-18,0.1411768,0.0157,0.1624882,0.0102,32.94398,8.45e-05,9.42e-05,0.00148,100.4152,0.75796,0.0557,1737.63,2.574564,0.0185,2.136888,0.0154,0.04416538308,1.15095539777074,0,"F",21.87,"1015",2.136888,"cages13aug","Low Fat",0.92266,56476
"2020-08-18 16:11:17",16:11:17,2020-08-18,0.1769951,0.0251,0.1886249,0.00823,32.93383,0.000104,0.000109,0.00148,100.4047,0.7569194,0.0571,1737.694,2.570679,0.0428,2.133664,0.0355,0.05436940971,1.06570690375044,0,"F",21.87,"1015",2.133664,"cages13aug","Low Fat",0.92266,58277
"2020-08-18 16:19:17",16:19:17,2020-08-18,0.173317,0.0119787,0.1739903,0.00955,32.94458,0.000101,0.000101,0.0015,100.4112,0.7601426,0.0562,1737.699,2.595179,0.0407,2.153998,0.0338,0.052528534128,1.00388478914359,0,"F",21.87,"1015",2.153998,"cages13aug","Low Fat",0.92266,58757
"2020-08-18 16:55:17",16:55:17,2020-08-18,0.1639802,0.0119,0.1635126,0.0106,32.93024,9.5e-05,9.48e-05,0.00143,100.4238,0.7394786,0.0557,1737.645,2.473765,0.0226,2.053225,0.0187,0.049625454228,0.99714843621364,0,"F",21.87,"1015",2.053225,"cages13aug","Low Fat",0.92266,60917
"2020-08-18 17:11:17",17:11:17,2020-08-18,0.1771046,0.00914,0.1618868,0.01,32.85743,0.000101,9.38e-05,0.00137,100.4367,0.7340332,0.0557,1737.644,2.382058,0.0277,1.977108,0.023,0.052620961764,0.914074507381514,0,"F",21.87,"1015",1.977108,"cages13aug","Low Fat",0.92266,61877
"2020-08-18 17:51:17",17:51:17,2020-08-18,0.2636537,0.0173186,0.2356389,0.00796,32.87024,0.000149,0.000137,0.00136,100.4627,0.7368111,0.0598,1737.654,2.3582,0.0422,1.957306,0.035,0.077980551306,0.893743952768347,0,"F",21.87,"1015",1.957306,"cages13aug","Low Fat",0.92266,64277
"2020-08-18 18:15:17",18:15:17,2020-08-18,0.1853537,0.019,0.1774406,0.0101,32.83857,0.000106,0.000103,0.00136,100.488,0.7350193,0.0567,1737.685,2.360347,0.0353,1.959087,0.0293,0.055603694118,0.957308108767184,0,"F",21.87,"1015",1.959087,"cages13aug","Low Fat",0.92266,65717
"2020-08-18 18:39:17",18:39:17,2020-08-18,0.1730345,0.0111,0.2022718,0.0081,32.81028,0.000104,0.000117,0.00132,100.5471,0.730181,0.058,1737.575,2.296985,0.0267,1.906497,0.0222,0.054338494518,1.1689680381658,0,"F",21.87,"1015",1.906497,"cages13aug","Low Fat",0.92266,67157
"2020-08-18 19:11:17",19:11:17,2020-08-18,0.1606379,0.0207,0.179958,0.0122,32.92007,9.55e-05,0.000104,0.00132,100.6046,0.7347285,0.057,1737.701,2.282628,0.0204,1.894581,0.017,0.049926450714,1.12027111908211,0,"F",21.87,"1015",1.894581,"cages13aug","Low Fat",0.92266,69077
"2020-08-18 19:41:18",19:41:18,2020-08-18,0.2060996,0.0133,0.2242136,0.0112,32.98062,0.000122,0.00013,0.00157,100.5974,0.7579207,0.0595,1737.848,2.724825,0.0402,2.261605,0.0333,0.063613125912,1.08788954466675,0,"F",21.87,"1015",2.261605,"cages13aug","Low Fat",0.92266,70878
"2020-08-18 19:49:18",19:49:18,2020-08-18,0.1868321,0.013,0.2163739,0.00919,32.8924,0.000112,0.000125,0.00151,100.5998,0.757983,0.0592,1737.567,2.628283,0.1257627,2.181475,0.104383,0.05853689037,1.1581195094419,0,"F",21.87,"1015",2.181475,"cages13aug","Low Fat",0.92266,71358
"2020-08-18 20:25:18",20:25:18,2020-08-18,0.6023799,0.0165,0.5712488,0.0156,29.78719,0.000346,0.000331,0.00168,100.6574,0.8013972,0.0806,1737.633,2.905883,0.034,2.411883,0.0282,0.180346821522,0.94831982275637,0,"F",21.87,"1015",2.411883,"cages13aug","Low Fat",0.92266,73518
"2020-08-18 20:41:18",20:41:18,2020-08-18,0.5363644,0.0293,0.5303653,0.0319,26.45367,0.00031,0.000308,0.000973,100.6899,0.8199059,0.0792881,1737.665,1.688336,0.0193,1.401319,0.016,0.162023767332,0.988815253212182,0,"F",21.87,"1015",1.401319,"cages13aug","Low Fat",0.92266,74478
"2020-08-18 21:21:18",21:21:18,2020-08-18,0.7620254,0.0115,0.7018928,0.0173,20.1454,0.000435,0.000407,0.00011,100.7446,0.7715532,0.0903,1737.638,0.1912362,0.0201,0.158726,0.0167,0.226766132292,0.921088457156415,0,"F",21.87,"1015",0.158726,"cages13aug","Low Fat",0.92266,76878
"2020-08-18 21:45:18",21:45:18,2020-08-18,0.5071986,0.0142,0.4880937,0.00914,18.99547,0.000292,0.000283,0.000288,100.7738,0.730687,0.0786,1737.95,0.5010784,0.0318,0.4158951,0.0264246,0.152322078888,0.962332506438306,0,"F",21.87,"1015",0.4158951,"cages13aug","Low Fat",0.92266,78318
"2020-08-18 22:09:18",22:09:18,2020-08-18,0.3561336,0.0160262,0.3213831,0.0227,21.6356,0.000202,0.000186,0.000172,100.7994,0.7435728,0.0688,1737.68,0.2990451,0.0276,0.2482074,0.0229,0.105538333572,0.902422854793819,0,"F",21.87,"1015",0.2482074,"cages13aug","Low Fat",0.92266,79758
"2020-08-18 22:41:18",22:41:18,2020-08-18,0.2767764,0.0137,0.2816316,0.00926,21.57003,0.000161,0.000163,0.000192,100.7864,0.7585965,0.0676,1737.656,0.3336312,0.0206,0.2769139,0.0171,0.08413562052,1.01754195805712,0,"F",21.87,"1015",0.2769139,"cages13aug","Low Fat",0.92266,81678
"2020-08-18 23:11:19",23:11:19,2020-08-18,0.3097304,0.0205,0.2959412,0.00846,21.52044,0.000178,0.000172,0.00022,100.7984,0.7528479,0.0684,1737.65,0.382525,0.0227,0.3174958,0.0189,0.092877508416,0.955479991631432,0,"F",21.87,"1015",0.3174958,"cages13aug","Low Fat",0.92266,83479
"2020-08-18 23:19:19",23:19:19,2020-08-18,0.3492394,0.0226,0.3231158,0.0125,21.46498,0.000199,0.000187,0.000213,100.7839,0.7544168,0.0697,1737.632,0.3699159,0.0346,0.3070302,0.0287396,0.104023113012,0.925198588704482,0,"F",21.87,"1015",0.3070302,"cages13aug","Low Fat",0.92266,83959
"2020-08-18 23:55:19",23:55:19,2020-08-18,0.3792832,0.0205,0.3784174,0.0145,22.06118,0.00022,0.000219,0.00031,100.8294,0.7612299,0.073,1737.671,0.5382947,0.0215,0.4467846,0.0178,0.114797084136,0.997717273003392,0,"F",21.87,"1015",0.4467846,"cages13aug","Low Fat",0.92266,86119
"2020-08-19 00:11:19",00:11:19,2020-08-19,0.841148,0.0312,0.8416409,0.0292,22.07985,0.000488,0.000488,0.000456,100.8214,0.7812963,0.0999,1737.763,0.7918382,0.0279,0.6572257,0.0231,0.254749146204,1.0005859848683,0,"F",21.87,"1015",0.6572257,"cages13aug","Low Fat",0.92266,679
"2020-08-19 00:51:19",00:51:19,2020-08-19,0.8208731,0.038,0.8162282,0.0193,22.03284,0.000476,0.000474,0.000687,100.8309,0.807353,0.0979,1737.645,1.192123,0.0261,0.9894617,0.0217,0.248268556578,0.994341512713719,0,"F",21.87,"1015",0.9894617,"cages13aug","Low Fat",0.92266,3079
"2020-08-19 01:15:19",01:15:19,2020-08-19,0.8085659,0.0363,0.7903683,0.0205,22.17422,0.000467,0.000459,0.000761,100.8335,0.8091599,0.0968,1737.686,1.32189,0.0159,1.097169,0.0132,0.243642333102,0.977493980391703,0,"F",21.87,"1015",1.097169,"cages13aug","Low Fat",0.92266,4519
"2020-08-19 01:39:19",01:39:19,2020-08-19,0.7664059,0.0198,0.7346706,0.0232,22.16752,0.000441,0.000426,0.000855,100.8401,0.822516,0.0935,1737.597,1.484074,0.02,1.231781,0.0166,0.22997708013,0.958592046329497,0,"F",21.87,"1015",1.231781,"cages13aug","Low Fat",0.92266,5959
"2020-08-19 02:11:19",02:11:19,2020-08-19,0.3383531,0.0206,0.3427066,0.0114,22.18287,0.000197,0.000199,0.000748,100.8368,0.8133624,0.0708,1737.578,1.298961,0.0242,1.078138,0.0201,0.102748984002,1.01286673596311,0,"F",21.87,"1015",1.078138,"cages13aug","Low Fat",0.92266,7879
"2020-08-19 02:41:20",02:41:20,2020-08-19,0.3237677,0.0246,0.3135436,0.00982,22.21729,0.000187,0.000182,0.000725,100.8421,0.8061413,0.0694,1737.723,1.25869,0.0171,1.044713,0.0142,0.097364863638,0.968421494793953,0,"F",21.87,"1015",1.044713,"cages13aug","Low Fat",0.92266,9680
"2020-08-19 02:49:20",02:49:20,2020-08-19,0.3588799,0.0151,0.3429064,0.00926,22.28262,0.000206,0.000199,0.00066,100.8338,0.8028219,0.0715,1737.728,1.146013,0.0267788,0.9511908,0.0222264,0.107616009858,0.95549068086566,0,"F",21.87,"1015",0.9511908,"cages13aug","Low Fat",0.92266,10160
"2020-08-19 03:25:20",03:25:20,2020-08-19,0.5620202,0.0135063,0.5499435,0.0253,22.22477,0.000325,0.000319,0.00079,100.8301,0.8195537,0.0836,1737.657,1.371379,0.0306,1.138245,0.0253685,0.169389547152,0.978511982309533,0,"F",21.87,"1015",1.138245,"cages13aug","Low Fat",0.92266,12320
"2020-08-19 03:41:20",03:41:20,2020-08-19,0.8586708,0.0439,0.8168812,0.0294,22.27475,0.000493,0.000474,0.001,100.8291,0.8439795,0.0988,1737.669,1.741306,0.0339,1.445284,0.0281,0.2572495338,0.951332221848,0,"F",21.87,"1015",1.445284,"cages13aug","Low Fat",0.92266,13280
"2020-08-19 04:21:20",04:21:20,2020-08-19,0.8443298,0.0229,0.8153273,0.0132,22.25155,0.000487,0.000473,0.00108,100.856,0.8492489,0.0984,1737.637,1.881089,0.0215,1.561304,0.0179,0.253755344136,0.965650270782815,0,"F",21.87,"1015",1.561304,"cages13aug","Low Fat",0.92266,15680
"2020-08-19 04:45:20",04:45:20,2020-08-19,0.5947137,0.0316,0.6083015,0.014,22.22887,0.000347,0.000353,0.00115,100.859,0.8541093,0.0869,1737.629,1.992307,0.0282,1.653615,0.0234,0.180992889042,1.02284763239858,0,"F",21.87,"1015",1.653615,"cages13aug","Low Fat",0.92266,17120
"2020-08-19 05:09:20",05:09:20,2020-08-19,0.5268367,0.0165,0.5192821,0.0137631,22.30539,0.000305,0.000301,0.00114,100.8866,0.8560407,0.0817,1737.771,1.971217,0.0198472,1.63611,0.0165,0.159035366238,0.985660452280564,0,"F",21.87,"1015",1.63611,"cages13aug","Low Fat",0.92266,18560
"2020-08-19 05:41:20",05:41:20,2020-08-19,0.3630437,0.0283,0.3670833,0.0132,22.2625,0.000211,0.000213,0.0011,100.9087,0.8587402,0.0727,1737.702,1.904406,0.0237247,1.580657,0.0196915,0.11020496109,1.01112703512001,0,"F",21.87,"1015",1.580657,"cages13aug","Low Fat",0.92266,20480
"2020-08-19 06:11:21",06:11:21,2020-08-19,0.55936,0.0131,0.5273579,0.0132,22.25448,0.000321,0.000306,0.00111,100.9413,0.8570575,0.0816034,1737.677,1.919032,0.0226,1.592796,0.0188,0.167261735844,0.942788007723112,0,"F",21.87,"1015",1.592796,"cages13aug","Low Fat",0.92266,22281
"2020-08-19 06:19:21",06:19:21,2020-08-19,0.3239596,0.0259,0.3343617,0.0103,22.57372,0.000189,0.000194,0.00107,100.9462,0.8514404,0.0706,1737.651,1.848997,0.0279,1.534667,0.0232,0.098791729428,1.03210925065965,0,"F",21.87,"1015",1.534667,"cages13aug","Low Fat",0.92266,22761
"2020-08-19 06:55:21",06:55:21,2020-08-19,0.2122294,0.0175,0.2238475,0.00732,25.00377,0.000125,0.00013,0.00122,100.9571,0.8791096,0.0637,1737.678,2.125903,0.0426,1.7645,0.0354,0.065038284024,1.05474312230068,0,"F",21.87,"1015",1.7645,"cages13aug","Low Fat",0.92266,24921
"2020-08-19 07:11:21",07:11:21,2020-08-19,0.2148013,0.0198095,0.2169362,0.0115947,25.86112,0.000125,0.000126,0.00129,100.9593,0.8908044,0.062,1737.723,2.23034,0.0205,1.851182,0.017,0.06518780163,1.00993895288343,0,"F",21.87,"1015",1.851182,"cages13aug","Low Fat",0.92266,25881
"2020-08-19 07:51:21",07:51:21,2020-08-19,0.1778094,0.0148,0.1977396,0.00861,28.41227,0.000106,0.000115,0.00165,101.0361,0.926666,0.0596,1737.703,2.865546,0.0329,2.378403,0.0273,0.05516681058,1.11208743744706,0,"F",21.87,"1015",2.378403,"cages13aug","Low Fat",0.92266,28281
"2020-08-19 08:15:21",08:15:21,2020-08-19,0.1929535,0.0165,0.2068068,0.0128,29.92185,0.000114,0.00012,0.00194,101.0625,0.9378507,0.0594,1737.743,3.356521,0.032135,2.785912,0.0267,0.059349483858,1.07179605448981,0,"F",21.87,"1015",2.785912,"cages13aug","Low Fat",0.92266,29721
"2020-08-19 08:39:21",08:39:21,2020-08-19,0.1256852,0.0136,0.1803393,0.0105,31.23587,7.97e-05,0.000105,0.00221,101.0653,0.9387751,0.0572,1737.661,3.831924,0.0351,3.180497,0.0291372,0.04168683834,1.43484913100349,0,"F",21.87,"1015",3.180497,"cages13aug","Low Fat",0.92266,31161
"2020-08-19 09:11:21",09:11:21,2020-08-19,0.1177816,0.0204,0.1787677,0.00626,33.37067,7.58e-05,0.000104,0.0026,101.0711,0.9450788,0.0565,1737.63,4.499485,0.0597,3.734572,0.0496,0.039713661708,1.51778970569257,0,"F",21.87,"1015",3.734572,"cages13aug","Low Fat",0.92266,33081
"2020-08-19 09:41:22",09:41:22,2020-08-19,0.1201238,0.0162,0.1828525,0.00964,32.89675,7.74e-05,0.000106,0.00275,101.0916,0.9236809,0.0568,1737.701,4.762708,0.106088,3.953048,0.0881,0.040538565648,1.52220042988983,0,"F",21.87,"1015",3.953048,"cages13aug","Low Fat",0.92266,34882
"2020-08-19 09:49:22",09:49:22,2020-08-19,0.0871,0.0252,0.1741118,0.0132,33.00205,6.12e-05,0.000101,0.00275,101.0801,0.9237441,0.0561,1737.793,4.772143,0.1853215,3.960879,0.1538169,0.032149725048,1.99898737083812,0,"F",21.87,"1015",3.960879,"cages13aug","Low Fat",0.92266,35362
"2020-08-19 10:25:22",10:25:22,2020-08-19,0.1351842,0.0207,0.1801201,0.0103,33.01517,8.4e-05,0.000105,0.00272,101.0466,0.9065889,0.0561,1737.584,4.716854,0.1679039,3.914989,0.1393602,0.043918425768,1.33240497040335,0,"F",21.87,"1015",3.914989,"cages13aug","Low Fat",0.92266,37522
"2020-08-19 10:41:22",10:41:22,2020-08-19,0.1418358,0.0156,0.2057321,0.0119,33.05318,9.01e-05,0.000119,0.00257,101.0311,0.8967889,0.0584,1737.63,4.447166,0.072517,3.691148,0.0602,0.047190875424,1.45049486800935,0,"F",21.87,"1015",3.691148,"cages13aug","Low Fat",0.92266,38482
"2020-08-19 11:21:22",11:21:22,2020-08-19,0.1328382,0.0152,0.1791531,0.013,33.0945,8.27e-05,0.000104,0.00243,101.0295,0.877128,0.0558,1737.683,4.210998,0.0722,3.495128,0.06,0.043299520488,1.34865648586024,0,"F",21.87,"1015",3.495128,"cages13aug","Low Fat",0.92266,40882
"2020-08-19 11:45:22",11:45:22,2020-08-19,0.0863,0.0229,0.1246894,0.00628,32.9959,5.48e-05,7.24e-05,0.00226,101.0064,0.8528105,0.053,1737.727,3.918183,0.0372,3.252092,0.0309,0.028680886584,1.44483661645423,0,"F",21.87,"1015",3.252092,"cages13aug","Low Fat",0.92266,42322
"2020-08-19 12:09:22",12:09:22,2020-08-19,0.1452229,0.0176,0.1979438,0.00965,33.01624,9.07e-05,0.000115,0.00207,100.9757,0.8287642,0.057,1737.64,3.582731,0.0372,2.973667,0.0309119,0.047474957502,1.36303434237989,0,"F",21.87,"1015",2.973667,"cages13aug","Low Fat",0.92266,43762
"2020-08-19 12:41:22",12:41:22,2020-08-19,0.0802846,0.0214,0.1150363,0.00929,32.9604,5.08e-05,6.67e-05,0.00185,100.9365,0.8001215,0.0526,1737.679,3.208412,0.0344,2.662982,0.0285,0.026617905384,1.4328563634869,0,"F",21.87,"1015",2.662982,"cages13aug","Low Fat",0.92266,45682
"2020-08-19 13:11:23",13:11:23,2020-08-19,0.1260867,0.0185,0.1551015,0.011959,33.03679,7.67e-05,9e-05,0.00177,100.9193,0.7881027,0.0547,1737.728,3.066024,0.0459,2.5448,0.0381,0.040106996622,1.23011784748114,0,"F",21.87,"1015",2.5448,"cages13aug","Low Fat",0.92266,47483
"2020-08-19 13:19:23",13:19:23,2020-08-19,0.1246639,0.0146,0.1513992,0.00747,33.01022,7.56e-05,8.78e-05,0.00171,100.924,0.7893386,0.0544,1737.681,2.973784,0.135117,2.468241,0.1121471,0.039524876706,1.21445903745992,0,"F",21.87,"1015",2.468241,"cages13aug","Low Fat",0.92266,47963
"2020-08-19 13:55:23",13:55:23,2020-08-19,0.2893377,0.016,0.296965,0.0123,33.02763,0.000169,0.000172,0.00187,100.9007,0.7913808,0.0629,1737.568,3.236423,0.0337,2.686231,0.028,0.088123389942,1.02636123809652,0,"F",21.87,"1015",2.686231,"cages13aug","Low Fat",0.92266,50123
"2020-08-19 14:11:23",14:11:23,2020-08-19,0.1346936,0.0149,0.1704488,0.00992,32.93584,8.25e-05,9.89e-05,0.00192,100.9058,0.7999849,0.0557,1737.663,3.335131,0.0187,2.768159,0.0156,0.043160631024,1.26545581972714,0,"F",21.87,"1015",2.768159,"cages13aug","Low Fat",0.92266,51083
"2020-08-19 14:51:23",14:51:23,2020-08-19,0.1549682,0.0175,0.2097158,0.0083,33.05322,9.66e-05,0.000122,0.00187,100.9016,0.8045095,0.0579,1737.631,3.24384,0.0352,2.692388,0.0292,0.05056052106,1.35328280253626,0,"F",21.87,"1015",2.692388,"cages13aug","Low Fat",0.92266,53483
"2020-08-19 15:15:23",15:15:23,2020-08-19,0.3059416,0.0111,0.3071211,0.0113,32.95549,0.000178,0.000178,0.00215,100.8996,0.8384794,0.0644238,1737.715,3.730471,0.0324,3.096291,0.0269,0.092723506932,1.00385531094823,0,"F",21.87,"1015",3.096291,"cages13aug","Low Fat",0.92266,54923
"2020-08-19 15:39:23",15:39:23,2020-08-19,0.1665133,0.0128622,0.1834938,0.00848,32.93478,9.87e-05,0.000106,0.00199,100.8679,0.8226244,0.0566,1737.669,3.445863,0.0362593,2.860067,0.0301,0.051550383486,1.10197683908733,0,"F",21.87,"1015",2.860067,"cages13aug","Low Fat",0.92266,56363
"2020-08-19 16:11:23",16:11:23,2020-08-19,0.1008974,0.02,0.1299375,0.00825,32.85614,6.21e-05,7.54e-05,0.00184,100.8884,0.8094671,0.0536,1737.784,3.183256,0.1047055,2.642102,0.0869056,0.032480851704,1.28781812018942,0,"F",21.87,"1015",2.642102,"cages13aug","Low Fat",0.92266,58283
"2020-08-19 16:41:24",16:41:24,2020-08-19,0.1922527,0.0301,0.2394718,0.0105,32.94268,0.000117,0.000139,0.00189,100.9814,0.8171054,0.0606,1737.687,3.269863,0.0394085,2.713986,0.0327,0.06135142209,1.24560955450821,0,"F",21.87,"1015",2.713986,"cages13aug","Low Fat",0.92266,60084
"2020-08-19 16:49:24",16:49:24,2020-08-19,0.2941571,0.0154,0.332459,0.0137,32.99107,0.000175,0.000193,0.00184,101.0255,0.8155463,0.0662,1737.545,3.1896,0.0666,2.647368,0.0553,0.091618367106,1.13020899376558,0,"F",21.87,"1015",2.647368,"cages13aug","Low Fat",0.92266,60564
"2020-08-19 17:25:24",17:25:24,2020-08-19,0.1881144,0.0185472,0.2210165,0.00841,32.99012,0.000113,0.000128,0.00177,101.0027,0.7998708,0.0591773,1737.664,3.074292,0.0297,2.551662,0.0246,0.059148185964,1.17490473881851,0,"F",21.87,"1015",2.551662,"cages13aug","Low Fat",0.92266,62724
